Layer,Head_0,Head_1,Head_2,Head_3,Head_4,Head_5,Head_6,Head_7,Head_8,Head_9,Head_10,Head_11,Head_12,Head_13,Head_14,Head_15,Head_16,Head_17,Head_18,Head_19,Head_20,Head_21,Head_22,Head_23,Head_24,Head_25,Head_26,Head_27,Head_28,Head_29,Head_30,Head_31
31,0.1512451171875,0.1483154296875,0.1680908203125,0.408203125,0.0222625732421875,0.08807373046875,0.0537109375,0.0758056640625,0.00826263427734375,0.0238037109375,0.0059051513671875,0.1422119140625,0.125732421875,0.085693359375,0.38671875,0.059326171875,0.01666259765625,0.008636474609375,0.07012939453125,0.016937255859375,0.05218505859375,0.05926513671875,0.055755615234375,0.05364990234375,0.1739501953125,0.1790771484375,0.2376708984375,0.0806884765625,0.1153564453125,0.041534423828125,0.0270233154296875,0.04510498046875

Top 10 Most Divergent Heads
Rank,Layer,Head,Divergence
1,15,4,0.41748046875
2,31,3,0.408203125
3,31,14,0.38671875
4,30,27,0.33544921875
5,23,28,0.310791015625
6,14,5,0.29150390625
7,14,2,0.284423828125
8,26,23,0.277587890625
9,28,10,0.261962890625
10,13,15,0.25927734375
