Layer,Head_0,Head_1,Head_2,Head_3,Head_4,Head_5,Head_6,Head_7,Head_8,Head_9,Head_10,Head_11,Head_12,Head_13,Head_14,Head_15,Head_16,Head_17,Head_18,Head_19,Head_20,Head_21,Head_22,Head_23,Head_24,Head_25,Head_26,Head_27
0,0.118896484375,0.0179595947265625,0.09356689453125,0.055145263671875,0.08074951171875,0.01107025146484375,0.040252685546875,0.0401611328125,0.026458740234375,0.04766845703125,0.0457763671875,0.029449462890625,0.036041259765625,0.055389404296875,0.1282958984375,0.0005254745483398438,0.033447265625,0.099609375,0.081298828125,0.1429443359375,0.02386474609375,0.0477294921875,0.04534912109375,0.051666259765625,0.04339599609375,0.052825927734375,0.03924560546875,0.0491943359375
1,0.0635986328125,0.072265625,0.084716796875,0.06768798828125,0.043853759765625,0.061065673828125,0.07647705078125,0.06390380859375,0.040771484375,0.06689453125,0.06256103515625,0.051971435546875,0.091552734375,0.040618896484375,0.0599365234375,0.06768798828125,0.08526611328125,0.07183837890625,0.05224609375,0.07769775390625,0.0628662109375,0.06890869140625,0.06689453125,0.1314697265625,0.09173583984375,0.09136962890625,0.06634521484375,0.083984375
2,0.05108642578125,0.0599365234375,0.0657958984375,0.058258056640625,0.04449462890625,0.05755615234375,0.079833984375,0.07763671875,0.08251953125,0.07275390625,0.06378173828125,0.06219482421875,0.0711669921875,0.10699462890625,0.12841796875,0.09088134765625,0.15771484375,0.1087646484375,0.0811767578125,0.10516357421875,0.09246826171875,0.09918212890625,0.29345703125,0.1064453125,0.1097412109375,0.12493896484375,0.08575439453125,0.1256103515625
3,0.06817626953125,0.07489013671875,0.07684326171875,0.08551025390625,0.057464599609375,0.064453125,0.08026123046875,0.13720703125,0.09332275390625,0.13134765625,0.1474609375,0.136962890625,0.1141357421875,0.131103515625,0.124755859375,0.11297607421875,0.1168212890625,0.11065673828125,0.0760498046875,0.103759765625,0.1304931640625,0.0975341796875,0.11383056640625,0.11138916015625,0.111572265625,0.1151123046875,0.10699462890625,0.11590576171875
4,0.08355712890625,0.0799560546875,0.2308349609375,0.10443115234375,0.29833984375,0.1253662109375,0.1947021484375,0.0017194747924804688,0.081298828125,0.1947021484375,0.00605010986328125,0.1827392578125,0.191650390625,0.00339508056640625,0.01776123046875,0.1829833984375,0.170654296875,0.10650634765625,0.0799560546875,0.147705078125,0.234375,0.0760498046875,0.02288818359375,0.06536865234375,0.06671142578125,0.131591796875,0.062408447265625,0.01090240478515625
5,0.44970703125,0.1455078125,0.0614013671875,0.06768798828125,0.1666259765625,0.3525390625,0.1591796875,0.2491455078125,0.1954345703125,0.1412353515625,0.37060546875,0.078369140625,0.0672607421875,0.257080078125,0.07373046875,0.0966796875,0.1085205078125,0.08843994140625,0.1922607421875,0.036529541015625,0.1458740234375,0.478759765625,0.2437744140625,0.2261962890625,0.10467529296875,0.09368896484375,0.63330078125,0.2744140625
6,0.11767578125,0.07666015625,0.257080078125,0.09100341796875,0.0260772705078125,0.06781005859375,0.07537841796875,0.2481689453125,0.03118896484375,0.271728515625,0.333984375,0.15283203125,0.11456298828125,0.1728515625,0.25146484375,0.2113037109375,0.24072265625,0.1920166015625,0.4296875,0.14404296875,0.1683349609375,0.037933349609375,0.1444091796875,0.302978515625,0.19287109375,0.07269287109375,0.156005859375,0.0870361328125
7,0.42529296875,0.485595703125,0.42138671875,0.28076171875,0.1639404296875,0.1883544921875,0.209716796875,0.1654052734375,0.1973876953125,0.5068359375,0.256103515625,0.206298828125,0.164306640625,0.280517578125,0.317626953125,0.149658203125,0.28076171875,0.241943359375,0.343017578125,0.25048828125,0.426025390625,0.13916015625,0.211669921875,0.1375732421875,0.125,0.1075439453125,0.1102294921875,0.269775390625
8,0.366943359375,0.0667724609375,0.17626953125,0.1981201171875,0.1964111328125,0.291748046875,0.364501953125,0.25146484375,0.414306640625,0.30859375,0.27880859375,0.2822265625,0.3818359375,0.335693359375,0.039093017578125,0.059173583984375,0.01873779296875,0.2366943359375,0.1839599609375,0.02655029296875,0.1348876953125,0.275146484375,0.323974609375,0.033172607421875,0.413330078125,0.474853515625,0.316162109375,0.26904296875
9,0.50390625,0.52392578125,0.37060546875,0.382080078125,0.357421875,0.58935546875,0.09130859375,0.515625,0.237548828125,0.42333984375,0.306640625,0.237060546875,0.406982421875,0.414306640625,0.324951171875,0.357177734375,0.8359375,0.348388671875,0.29833984375,0.419921875,0.4130859375,0.2286376953125,0.31396484375,0.32958984375,0.256103515625,0.26220703125,0.11480712890625,0.56494140625
10,0.52001953125,0.4150390625,0.271728515625,0.200927734375,0.055908203125,0.45166015625,0.1895751953125,0.333740234375,0.27490234375,0.119140625,0.343505859375,0.427978515625,0.05010986328125,0.3671875,0.35546875,0.1588134765625,0.07049560546875,0.31494140625,0.28369140625,0.2396240234375,0.1787109375,0.2353515625,0.2237548828125,0.1107177734375,0.322021484375,0.1373291015625,0.26025390625,0.0701904296875
11,0.1715087890625,0.1077880859375,0.2108154296875,0.12158203125,0.276611328125,0.2529296875,0.191650390625,0.1910400390625,0.2227783203125,0.403564453125,0.26611328125,0.1468505859375,0.1551513671875,0.74658203125,0.3623046875,0.200927734375,0.209716796875,0.28271484375,0.2059326171875,0.152099609375,0.221923828125,0.53564453125,0.458740234375,0.2744140625,0.4189453125,0.31298828125,0.21533203125,0.241943359375
12,0.83154296875,0.370361328125,0.497314453125,0.2298583984375,0.5361328125,0.166748046875,0.328369140625,0.29052734375,0.310546875,0.19921875,0.2454833984375,0.274169921875,0.22314453125,0.31103515625,0.484130859375,0.364501953125,0.06878662109375,0.36767578125,0.1402587890625,0.1947021484375,0.144775390625,0.08184814453125,0.347900390625,0.4580078125,0.51904296875,0.302978515625,0.385009765625,0.384765625
13,0.330078125,0.595703125,0.71630859375,0.4404296875,0.365966796875,0.334716796875,0.439208984375,0.21435546875,0.12103271484375,0.263671875,0.303955078125,0.287353515625,0.345703125,0.270751953125,0.40283203125,0.312255859375,0.279296875,0.66357421875,0.56201171875,0.412353515625,0.395263671875,0.314453125,0.626953125,0.33984375,0.40869140625,0.54248046875,0.41162109375,0.449951171875
14,0.035552978515625,0.0712890625,0.1319580078125,0.056396484375,0.0011224746704101562,0.0009627342224121094,0.044281005859375,0.042388916015625,0.48583984375,0.2744140625,0.3251953125,0.53173828125,0.414306640625,0.45068359375,0.445556640625,0.6298828125,0.65966796875,0.4482421875,0.681640625,0.498291015625,0.52099609375,0.39990234375,0.364013671875,0.5791015625,0.455322265625,0.66552734375,0.324951171875,0.44287109375
15,0.505859375,0.56103515625,0.28515625,0.3662109375,0.37060546875,0.2568359375,0.3046875,0.365478515625,0.1571044921875,0.1943359375,0.25341796875,0.2010498046875,0.2137451171875,0.317138671875,0.253173828125,0.2322998046875,0.591796875,0.314697265625,0.1964111328125,0.2178955078125,0.352783203125,0.364990234375,0.6318359375,0.5537109375,0.3720703125,0.3369140625,0.345458984375,0.61474609375
16,0.460693359375,1.701171875,0.68017578125,0.80859375,1.345703125,1.03125,0.658203125,0.5771484375,0.42236328125,0.2275390625,0.0384521484375,0.10394287109375,0.0921630859375,0.126708984375,0.84521484375,0.56396484375,0.60400390625,0.6748046875,0.96630859375,0.5224609375,0.7998046875,0.2744140625,0.36669921875,0.210205078125,0.392822265625,0.42041015625,0.437255859375,0.40966796875
17,0.7255859375,1.1015625,0.49365234375,0.407958984375,0.83203125,0.473876953125,0.6279296875,0.2587890625,0.391357421875,0.364013671875,0.021820068359375,0.1351318359375,0.0986328125,0.1546630859375,0.79345703125,0.2161865234375,0.10247802734375,0.327392578125,0.806640625,0.180908203125,0.3125,0.86767578125,0.5732421875,0.67138671875,0.61376953125,0.5556640625,0.91943359375,0.86669921875
18,0.5517578125,0.28466796875,0.6982421875,0.1585693359375,0.95849609375,0.875,0.5693359375,1.2607421875,0.7158203125,0.57861328125,1.1728515625,0.44970703125,0.537109375,1.404296875,0.83935546875,1.8427734375,1.2705078125,0.90771484375,1.4609375,0.433837890625,0.916015625,0.71630859375,0.3740234375,0.089111328125,0.75927734375,1.00390625,0.6533203125,0.8212890625
19,1.0185546875,0.1265869140625,0.70947265625,0.12384033203125,0.83984375,0.55322265625,0.53515625,0.4892578125,0.119140625,0.106689453125,0.7177734375,0.62548828125,0.638671875,0.3564453125,0.94580078125,1.681640625,1.1435546875,1.4111328125,0.890625,1.1611328125,0.85888671875,1.1796875,2.0234375,2.701171875,1.8154296875,1.505859375,1.0830078125,1.3505859375
20,1.853515625,2.203125,2.744140625,1.7431640625,2.451171875,2.087890625,0.94775390625,0.3251953125,0.50537109375,0.159912109375,0.43603515625,0.1795654296875,0.1474609375,0.220947265625,0.79638671875,1.068359375,1.5576171875,1.6845703125,0.88623046875,1.138671875,0.798828125,1.3759765625,1.26953125,2.2109375,0.78076171875,0.5322265625,0.98974609375,2.048828125
21,0.7626953125,0.5830078125,0.8583984375,0.2880859375,0.212890625,0.83251953125,0.7646484375,0.84130859375,0.6259765625,0.09014892578125,0.4560546875,0.204345703125,0.29736328125,1.4208984375,1.09765625,0.935546875,0.281494140625,0.73779296875,0.56298828125,1.0009765625,0.314697265625,0.521484375,1.1455078125,1.7666015625,0.5625,2.107421875,1.392578125,1.4814453125
22,0.45361328125,0.544921875,0.5888671875,0.2646484375,0.019256591796875,0.065673828125,0.087646484375,2.111328125,1.0703125,0.416015625,1.6669921875,1.2685546875,1.3310546875,1.529296875,0.537109375,1.087890625,0.449951171875,0.435546875,1.0859375,0.275146484375,0.179443359375,2.447265625,0.89990234375,0.64501953125,1.4169921875,1.2783203125,1.900390625,1.8505859375
23,0.7529296875,0.452880859375,0.62060546875,0.1490478515625,0.1463623046875,0.75537109375,0.08795166015625,0.164794921875,1.1015625,0.446533203125,1.314453125,0.66845703125,0.45556640625,0.8369140625,0.98974609375,1.119140625,0.349853515625,0.53759765625,0.90771484375,1.7255859375,0.5244140625,1.720703125,0.09527587890625,0.081298828125,1.171875,1.033203125,1.1650390625,1.2216796875
24,0.84619140625,0.260986328125,1.1455078125,0.8662109375,0.818359375,2.193359375,0.38330078125,0.09130859375,0.1495361328125,0.275634765625,0.1072998046875,0.221923828125,0.40771484375,0.136962890625,0.6708984375,1.1279296875,0.74072265625,1.0771484375,1.1513671875,1.1630859375,1.359375,1.380859375,0.494384765625,0.57080078125,1.1279296875,0.58935546875,1.564453125,1.4609375
25,0.88232421875,2.171875,0.9638671875,2.205078125,1.3046875,2.041015625,0.5419921875,1.009765625,1.3857421875,1.91015625,1.251953125,0.8505859375,1.71484375,0.94775390625,1.076171875,1.974609375,0.4697265625,1.927734375,2.359375,0.283935546875,1.0078125,0.43603515625,0.409912109375,0.67724609375,0.9033203125,1.0830078125,0.437255859375,0.37060546875
26,0.7109375,1.6357421875,0.8251953125,0.87841796875,0.78955078125,1.2392578125,1.796875,0.438232421875,2.51171875,0.67822265625,0.3564453125,0.69775390625,0.95849609375,0.50390625,1.4794921875,1.392578125,1.34375,1.3310546875,1.921875,1.53515625,0.7216796875,1.068359375,2.48828125,1.9501953125,1.53515625,1.1328125,1.75390625,0.353515625
27,1.09765625,1.158203125,1.0390625,1.0322265625,1.6884765625,1.28515625,1.373046875,2.0859375,1.556640625,1.7431640625,2.349609375,2.333984375,2.349609375,2.349609375,1.4638671875,1.4169921875,1.2431640625,1.9775390625,1.9462890625,1.0068359375,1.3330078125,1.8671875,1.05078125,1.392578125,1.0224609375,1.0400390625,0.9013671875,1.3095703125

Top 10 Most Divergent Heads
Rank,Layer,Head,Divergence
1,20,2,2.744140625
2,19,23,2.701171875
3,26,8,2.51171875
4,26,22,2.48828125
5,20,4,2.451171875
6,22,21,2.447265625
7,25,18,2.359375
8,27,10,2.349609375
9,27,12,2.349609375
10,27,13,2.349609375
