Layer,Head_0,Head_1,Head_2,Head_3,Head_4,Head_5,Head_6,Head_7,Head_8,Head_9,Head_10,Head_11,Head_12,Head_13
0,0.002765655517578125,0.0173492431640625,0.0016021728515625,0.01654052734375,0.0038776397705078125,0.06646728515625,0.0017786026000976562,0.0027332305908203125,0.01873779296875,0.00504302978515625,0.0035190582275390625,0.013336181640625,0.0299530029296875,0.00616455078125
1,0.06646728515625,0.103759765625,0.0482177734375,0.09259033203125,0.046417236328125,0.042999267578125,0.04986572265625,0.028533935546875,0.048309326171875,0.04144287109375,0.0307769775390625,0.03546142578125,0.05499267578125,0.08343505859375
2,0.09228515625,0.1524658203125,0.07421875,0.057586669921875,0.07080078125,0.07135009765625,0.05914306640625,0.1348876953125,0.074462890625,0.0921630859375,0.0972900390625,0.1375732421875,0.09600830078125,0.0672607421875
3,0.061309814453125,0.0733642578125,0.09869384765625,0.0833740234375,0.055450439453125,0.061920166015625,0.0077667236328125,0.0257568359375,0.05535888671875,0.08062744140625,0.0770263671875,0.040008544921875,0.0244598388671875,0.04583740234375
4,0.04425048828125,0.0477294921875,0.06671142578125,0.093017578125,0.07501220703125,0.06378173828125,0.08563232421875,0.06439208984375,0.1336669921875,0.1156005859375,0.0953369140625,0.1822509765625,0.1544189453125,0.06671142578125
5,0.5576171875,0.280517578125,0.156494140625,0.03106689453125,0.032501220703125,0.094970703125,0.00543975830078125,0.1202392578125,0.236572265625,0.13037109375,0.0931396484375,0.0213623046875,0.0911865234375,0.1746826171875
6,0.2054443359375,0.1966552734375,0.305419921875,0.3173828125,0.2222900390625,0.119384765625,0.1707763671875,0.10333251953125,0.122802734375,0.11248779296875,0.12115478515625,0.16748046875,0.11224365234375,0.1922607421875
7,0.24853515625,0.204345703125,0.1553955078125,0.1044921875,0.28076171875,0.390625,0.236572265625,0.281005859375,0.10205078125,0.040985107421875,0.16650390625,0.175048828125,0.06890869140625,0.055816650390625
8,0.1370849609375,0.268310546875,0.10498046875,0.075439453125,0.1566162109375,0.131591796875,0.232421875,0.1435546875,0.10125732421875,0.1768798828125,0.10345458984375,0.2435302734375,0.179443359375,0.11993408203125
9,0.282958984375,0.264404296875,0.44775390625,0.1988525390625,0.36083984375,0.253173828125,0.4091796875,0.0007748603820800781,0.01560211181640625,0.0811767578125,0.00070953369140625,0.1275634765625,0.059661865234375,0.0007429122924804688
10,0.44091796875,0.335693359375,0.2196044921875,0.2252197265625,0.264892578125,0.27392578125,0.31396484375,0.343017578125,0.1839599609375,0.1868896484375,0.11529541015625,0.16162109375,0.2371826171875,0.1695556640625
11,0.57763671875,0.2105712890625,0.429931640625,0.49169921875,0.4189453125,0.366943359375,0.25244140625,0.052703857421875,0.0005674362182617188,0.038482666015625,0.09564208984375,0.00775909423828125,0.06842041015625,0.221435546875
12,0.525390625,0.36328125,0.1702880859375,0.242919921875,0.346435546875,0.314697265625,0.2841796875,0.135498046875,0.1058349609375,0.2181396484375,0.01233673095703125,0.177490234375,0.245849609375,0.114990234375
13,0.159423828125,0.10845947265625,0.293212890625,0.387939453125,0.298095703125,0.48681640625,0.394775390625,0.1693115234375,0.07598876953125,0.0760498046875,0.188232421875,0.1871337890625,0.2303466796875,0.043670654296875
14,0.5087890625,0.44873046875,0.4208984375,0.264404296875,0.323486328125,0.351318359375,0.2327880859375,0.34423828125,0.276611328125,1.2099609375,0.276611328125,0.37158203125,0.281982421875,0.278076171875
15,0.180419921875,0.2452392578125,0.37109375,0.218994140625,0.257568359375,0.412841796875,0.37255859375,0.264404296875,0.448974609375,0.367919921875,0.34033203125,0.44580078125,0.426025390625,0.50439453125
16,0.51220703125,0.55859375,0.270751953125,0.085693359375,0.054534912109375,0.141845703125,0.05950927734375,0.221435546875,0.2724609375,0.1558837890625,0.096435546875,0.642578125,0.2783203125,0.03125
17,0.3994140625,0.322265625,0.5849609375,0.76513671875,0.45166015625,0.61181640625,0.2196044921875,0.252685546875,0.427978515625,0.481689453125,0.5732421875,0.5146484375,0.1585693359375,0.326416015625
18,0.0872802734375,0.55419921875,0.08978271484375,0.348388671875,1.3134765625,0.132568359375,0.128173828125,0.2452392578125,0.37841796875,0.357177734375,0.1346435546875,0.435546875,0.12249755859375,0.463623046875
19,0.350341796875,0.1605224609375,0.261474609375,0.054107666015625,0.0244903564453125,0.1405029296875,0.1153564453125,0.255615234375,0.49951171875,0.1844482421875,0.2164306640625,0.6357421875,0.54150390625,0.281494140625
20,0.08392333984375,1.03515625,0.52392578125,0.227294921875,0.1829833984375,0.051544189453125,0.1922607421875,1.1328125,0.8466796875,0.13720703125,0.473388671875,0.8291015625,1.81640625,0.32080078125
21,0.21875,0.39208984375,0.984375,1.46484375,0.392822265625,0.77294921875,0.45849609375,0.19873046875,1.2763671875,0.642578125,0.1260986328125,0.421630859375,0.61572265625,0.6953125
22,0.70556640625,0.405517578125,0.6591796875,0.6142578125,0.289794921875,1.0302734375,0.59619140625,1.4189453125,0.388671875,0.2423095703125,2.109375,0.72705078125,0.48095703125,0.90234375
23,0.98095703125,0.923828125,0.79541015625,0.5068359375,0.73486328125,0.654296875,0.65478515625,0.7353515625,1.4287109375,0.436767578125,0.5107421875,0.4091796875,0.7138671875,0.57373046875

Top 10 Most Divergent Heads
Rank,Layer,Head,Divergence
1,22,10,2.109375
2,20,12,1.81640625
3,21,3,1.46484375
4,23,8,1.4287109375
5,22,7,1.4189453125
6,18,4,1.3134765625
7,21,8,1.2763671875
8,14,9,1.2099609375
9,20,7,1.1328125
10,20,1,1.03515625
