Layer,Head_0,Head_1,Head_2,Head_3,Head_4,Head_5,Head_6,Head_7,Head_8,Head_9,Head_10,Head_11,Head_12,Head_13,Head_14,Head_15,Head_16,Head_17,Head_18,Head_19,Head_20,Head_21,Head_22,Head_23,Head_24,Head_25,Head_26,Head_27,Head_28,Head_29,Head_30,Head_31
10,0.04327392578125,0.055023193359375,0.01236724853515625,0.01727294921875,0.0238037109375,0.0035114288330078125,0.00739288330078125,0.005840301513671875,0.0333251953125,0.0254974365234375,0.042449951171875,0.01447296142578125,0.0004608631134033203,0.0088653564453125,0.00418853759765625,0.025604248046875,0.02655029296875,0.041107177734375,0.0709228515625,0.056396484375,0.067138671875,0.01959228515625,0.04547119140625,0.03204345703125,0.05279541015625,0.067138671875,0.036834716796875,0.10546875,0.0208282470703125,0.026397705078125,0.0305938720703125,0.01076507568359375
11,0.055999755859375,0.03814697265625,0.0201873779296875,0.0274810791015625,0.055023193359375,0.0269012451171875,0.019256591796875,0.0261383056640625,0.06903076171875,0.074462890625,0.04449462890625,0.06805419921875,0.043853759765625,0.06964111328125,0.07403564453125,0.059051513671875,0.0236053466796875,0.03460693359375,0.0229339599609375,0.042449951171875,0.041412353515625,0.0650634765625,0.0399169921875,0.040771484375,0.09674072265625,0.07061767578125,0.1104736328125,0.08343505859375,0.006435394287109375,0.0065765380859375,0.005069732666015625,0.01068878173828125
12,0.03302001953125,0.04119873046875,0.0574951171875,0.0618896484375,0.112060546875,0.1124267578125,0.09295654296875,0.044281005859375,0.039947509765625,0.0615234375,0.06915283203125,0.08758544921875,0.07965087890625,0.058990478515625,0.037506103515625,0.062042236328125,0.018524169921875,0.01215362548828125,0.0095367431640625,0.01068115234375,0.042938232421875,0.09735107421875,0.05047607421875,0.030670166015625,0.06512451171875,0.036163330078125,0.04608154296875,0.08306884765625,0.12274169921875,0.058135986328125,0.042144775390625,0.108154296875
13,0.11627197265625,0.140380859375,0.0919189453125,0.11865234375,0.0960693359375,0.1202392578125,0.1029052734375,0.1278076171875,0.08526611328125,0.0838623046875,0.09033203125,0.162109375,0.2174072265625,0.0975341796875,0.10296630859375,0.0863037109375,0.1368408203125,0.1119384765625,0.13818359375,0.10174560546875,0.0740966796875,0.1241455078125,0.075927734375,0.055267333984375,0.036895751953125,0.07855224609375,0.02044677734375,0.0225982666015625,0.04522705078125,0.0254669189453125,0.042083740234375,0.0261383056640625
14,0.13037109375,0.11602783203125,0.1357421875,0.1763916015625,0.0899658203125,0.1590576171875,0.09149169921875,0.12432861328125,0.08306884765625,0.06561279296875,0.036773681640625,0.050323486328125,0.07220458984375,0.11749267578125,0.05633544921875,0.05517578125,0.045074462890625,0.010101318359375,0.0179290771484375,0.0318603515625,0.1253662109375,0.06640625,0.10076904296875,0.11297607421875,0.13134765625,0.06640625,0.061370849609375,0.0592041015625,0.049102783203125,0.1466064453125,0.098388671875,0.1827392578125
15,0.0109100341796875,0.0031070709228515625,0.0036830902099609375,0.0144500732421875,0.427490234375,0.1787109375,0.1314697265625,0.157958984375,0.274169921875,0.1636962890625,0.248046875,0.303466796875,0.0322265625,0.021453857421875,0.033233642578125,0.0211639404296875,0.016998291015625,0.00766754150390625,0.0122222900390625,0.0022983551025390625,0.1492919921875,0.1131591796875,0.2041015625,0.1802978515625,0.10107421875,0.0667724609375,0.08929443359375,0.07421875,0.001255035400390625,0.009796142578125,0.0037078857421875,0.00292205810546875
16,0.0521240234375,0.0604248046875,0.03411865234375,0.05316162109375,0.11688232421875,0.0299072265625,0.07733154296875,0.045745849609375,0.0782470703125,0.012542724609375,0.07958984375,0.01360321044921875,0.039215087890625,0.0460205078125,0.0215911865234375,0.08502197265625,0.043182373046875,0.11163330078125,0.04052734375,0.131103515625,0.00897979736328125,0.00443267822265625,0.0152740478515625,0.003063201904296875,0.0634765625,0.1343994140625,0.2335205078125,0.07464599609375,0.0830078125,0.064453125,0.1346435546875,0.06805419921875
17,0.026702880859375,0.0084075927734375,0.03375244140625,0.05987548828125,0.1365966796875,0.100830078125,0.11224365234375,0.090576171875,0.0026607513427734375,0.0046844482421875,0.0033512115478515625,0.00960540771484375,0.0391845703125,0.04193115234375,0.04766845703125,0.04656982421875,0.003238677978515625,0.002880096435546875,0.01242828369140625,0.00905609130859375,0.250732421875,0.331298828125,0.05584716796875,0.04058837890625,0.06719970703125,0.159423828125,0.1805419921875,0.0440673828125,0.0963134765625,0.15869140625,0.00940704345703125,0.0970458984375
18,0.2244873046875,0.0084228515625,0.0294189453125,0.004657745361328125,0.0103607177734375,0.004505157470703125,0.00167083740234375,0.01100921630859375,0.09649658203125,0.06890869140625,0.012298583984375,0.0487060546875,0.022979736328125,0.0015134811401367188,0.038482666015625,0.010467529296875,0.0214080810546875,0.00197601318359375,0.0269317626953125,0.019134521484375,0.09210205078125,0.00606536865234375,0.10943603515625,0.07891845703125,0.14501953125,0.0743408203125,0.0693359375,0.0396728515625,0.1409912109375,0.032501220703125,0.039886474609375,0.00457763671875
19,0.01056671142578125,0.0081939697265625,0.0106353759765625,0.0650634765625,0.0050048828125,0.005123138427734375,0.006603240966796875,0.0277862548828125,0.0888671875,0.1988525390625,0.186767578125,0.11358642578125,0.005428314208984375,0.0299072265625,0.0377197265625,0.00959014892578125,0.00975799560546875,0.005474090576171875,0.00762176513671875,0.004306793212890625,0.06890869140625,0.018310546875,0.0171356201171875,0.034912109375,0.0056610107421875,0.007610321044921875,0.0008449554443359375,0.005435943603515625,0.007801055908203125,0.0099945068359375,0.036834716796875,0.0051116943359375
20,0.0262451171875,0.0233917236328125,0.016998291015625,0.021087646484375,0.00638580322265625,0.00373077392578125,0.00522613525390625,0.006679534912109375,0.053314208984375,0.22216796875,0.03533935546875,0.07177734375,0.03680419921875,0.0074462890625,0.051605224609375,0.0239105224609375,0.0130157470703125,0.0060272216796875,0.01226043701171875,0.004245758056640625,0.0259857177734375,0.00995635986328125,0.01079559326171875,0.05218505859375,0.06781005859375,0.0288238525390625,0.1065673828125,0.01727294921875,0.0386962890625,0.0841064453125,0.1558837890625,0.1436767578125
21,0.047882080078125,0.03594970703125,0.11907958984375,0.05633544921875,0.046844482421875,0.039703369140625,0.04693603515625,0.0151824951171875,0.165771484375,0.144775390625,0.1668701171875,0.1434326171875,0.0699462890625,0.06561279296875,0.019500732421875,0.0135650634765625,0.00861358642578125,0.0134429931640625,0.01396942138671875,0.0213775634765625,0.00927734375,0.0115814208984375,0.0035152435302734375,0.015045166015625,0.0187530517578125,0.13720703125,0.10235595703125,0.0201568603515625,0.00643157958984375,0.006877899169921875,0.00612640380859375,0.03515625
22,0.045928955078125,0.05938720703125,0.0445556640625,0.0222015380859375,0.06317138671875,0.027008056640625,0.07940673828125,0.04351806640625,0.052703857421875,0.0640869140625,0.04730224609375,0.043212890625,0.0295562744140625,0.0190582275390625,0.0679931640625,0.06805419921875,0.165771484375,0.055877685546875,0.06317138671875,0.16845703125,0.006450653076171875,0.0064239501953125,0.0038280487060546875,0.00394439697265625,0.0809326171875,0.022918701171875,0.0166168212890625,0.101318359375,0.039306640625,0.05731201171875,0.01250457763671875,0.0240020751953125
23,0.0087890625,0.012786865234375,0.007617950439453125,0.0156402587890625,0.016265869140625,0.032867431640625,0.03948974609375,0.0304412841796875,0.03131103515625,0.033935546875,0.0263214111328125,0.00875091552734375,0.03662109375,0.0237274169921875,0.040740966796875,0.016632080078125,0.0118560791015625,0.045867919921875,0.01448822021484375,0.0226287841796875,0.047943115234375,0.0168914794921875,0.04278564453125,0.00888824462890625,0.0211639404296875,0.05096435546875,0.001773834228515625,0.0243072509765625,0.3193359375,0.0192718505859375,0.03118896484375,0.019195556640625
24,0.0125885009765625,0.00896453857421875,0.035400390625,0.023345947265625,0.006977081298828125,0.00765228271484375,0.01224517822265625,0.005680084228515625,0.00402069091796875,0.00254058837890625,0.00926971435546875,0.00341033935546875,0.0090179443359375,0.05450439453125,0.07421875,0.03509521484375,0.0325927734375,0.05584716796875,0.03680419921875,0.013702392578125,0.028167724609375,0.0081939697265625,0.0309295654296875,0.021820068359375,0.04888916015625,0.0267486572265625,0.0374755859375,0.031494140625,0.04620361328125,0.0369873046875,0.0084075927734375,0.006221771240234375
