Layer,Head_0,Head_1,Head_2,Head_3,Head_4,Head_5,Head_6,Head_7,Head_8,Head_9,Head_10,Head_11,Head_12,Head_13,Head_14,Head_15,Head_16,Head_17,Head_18,Head_19,Head_20,Head_21,Head_22,Head_23,Head_24,Head_25,Head_26,Head_27
21,0.65478515625,0.46923828125,0.66015625,0.2415771484375,0.162841796875,0.6796875,0.57666015625,0.623046875,0.405517578125,0.06256103515625,0.314453125,0.1553955078125,0.2305908203125,0.91845703125,0.8115234375,0.67578125,0.180908203125,0.49609375,0.397705078125,0.71728515625,0.2130126953125,0.31982421875,0.884765625,1.2197265625,0.42138671875,1.3486328125,1.0029296875,1.1455078125
22,0.39013671875,0.436767578125,0.32861328125,0.2103271484375,0.01111602783203125,0.0562744140625,0.052459716796875,1.4453125,1.0498046875,0.324462890625,1.2060546875,0.92919921875,1.0048828125,1.1845703125,0.37451171875,0.66796875,0.272216796875,0.32470703125,0.7265625,0.2242431640625,0.10662841796875,1.4189453125,0.509765625,0.43115234375,1.083984375,0.9765625,1.2548828125,1.55078125
23,0.50439453125,0.4306640625,0.42724609375,0.1063232421875,0.085693359375,0.489990234375,0.0755615234375,0.1070556640625,0.69580078125,0.323974609375,0.9755859375,0.466552734375,0.438232421875,0.7265625,0.85498046875,1.0966796875,0.2469482421875,0.380859375,0.7880859375,1.279296875,0.451171875,1.083984375,0.0521240234375,0.05267333984375,0.8818359375,0.6044921875,0.9130859375,0.8984375
24,0.640625,0.175537109375,0.75537109375,0.6171875,0.61865234375,1.5205078125,0.33984375,0.058746337890625,0.10955810546875,0.2763671875,0.066650390625,0.1357421875,0.220458984375,0.10223388671875,0.439697265625,1.1171875,0.55810546875,0.841796875,0.8193359375,0.82666015625,0.92529296875,0.98095703125,0.341796875,0.354736328125,0.79443359375,0.453125,1.1123046875,1.162109375
25,0.70068359375,1.64453125,0.79638671875,1.7021484375,1.029296875,1.453125,0.40478515625,0.92626953125,1.0810546875,1.154296875,0.7138671875,0.7109375,1.5078125,0.73095703125,0.69482421875,1.419921875,0.33203125,1.375,1.6494140625,0.226318359375,0.72314453125,0.317626953125,0.280029296875,0.6201171875,0.61474609375,0.767578125,0.29296875,0.2744140625
26,0.68896484375,1.0947265625,0.57373046875,1.00390625,0.5732421875,0.9404296875,1.2265625,0.32080078125,1.8818359375,0.484619140625,0.26513671875,0.580078125,0.6982421875,0.39697265625,0.94384765625,0.95166015625,0.94970703125,1.21875,1.5458984375,0.7099609375,0.488525390625,0.7490234375,1.8935546875,1.43359375,1.07421875,0.76806640625,1.4482421875,0.29931640625
27,0.818359375,0.96435546875,0.85888671875,0.74853515625,1.1796875,0.9296875,0.99609375,1.376953125,0.99609375,1.3056640625,1.5390625,1.525390625,1.5390625,1.5390625,1.1005859375,1.02734375,0.83056640625,1.4501953125,1.1533203125,0.72705078125,1.1123046875,1.0927734375,0.8330078125,1.0166015625,1.1484375,0.802734375,0.68603515625,0.77197265625

Top 10 Most Divergent Heads
Rank,Layer,Head,Divergence
1,19,23,1.98828125
2,20,2,1.9189453125
3,26,22,1.8935546875
4,26,8,1.8818359375
5,20,4,1.8017578125
6,25,3,1.7021484375
7,25,18,1.6494140625
8,25,1,1.64453125
9,20,1,1.58984375
10,22,27,1.55078125
