Layer,Head_0,Head_1,Head_2,Head_3,Head_4,Head_5,Head_6,Head_7,Head_8,Head_9,Head_10,Head_11,Head_12,Head_13,Head_14,Head_15,Head_16,Head_17,Head_18,Head_19,Head_20,Head_21,Head_22,Head_23,Head_24,Head_25,Head_26,Head_27
10,1.259765625,1.1689453125,0.91748046875,0.40625,0.49462890625,0.87255859375,0.50732421875,0.576171875,0.49755859375,0.350830078125,1.078125,1.07421875,0.2763671875,1.2626953125,1.2060546875,0.65625,0.403076171875,0.6513671875,0.7236328125,0.6865234375,0.5517578125,0.385009765625,0.71728515625,0.45947265625,1.1611328125,0.31787109375,0.99072265625,0.292236328125
11,0.669921875,0.826171875,0.8017578125,0.61572265625,0.68359375,0.91259765625,0.6923828125,0.30322265625,0.67529296875,1.4033203125,0.544921875,0.45703125,0.623046875,1.359375,0.3115234375,1.1552734375,0.6591796875,0.302001953125,0.3662109375,0.55224609375,0.349365234375,2.791015625,1.5751953125,1.244140625,2.671875,0.82763671875,0.5947265625,1.123046875
12,3.13671875,0.71533203125,1.5263671875,0.6708984375,1.22265625,0.3486328125,0.8408203125,1.3359375,0.89208984375,0.7763671875,1.1865234375,0.8837890625,0.70166015625,1.5380859375,1.93359375,1.498046875,0.3193359375,1.0625,0.30615234375,0.3447265625,0.238037109375,0.701171875,0.86083984375,1.939453125,0.68701171875,0.90185546875,1.5048828125,0.60888671875
13,1.0224609375,1.6240234375,2.52734375,1.07421875,1.3310546875,0.8115234375,1.5361328125,0.6142578125,0.58837890625,1.0146484375,0.50830078125,1.015625,1.5224609375,1.4599609375,0.499755859375,1.326171875,0.79150390625,1.0634765625,1.61328125,1.654296875,1.484375,0.75244140625,0.916015625,0.97265625,0.8837890625,1.9150390625,1.587890625,0.92529296875
14,0.2080078125,0.226806640625,0.58349609375,0.2509765625,0.256103515625,0.257080078125,0.185546875,1.0185546875,1.0810546875,1.2685546875,1.2646484375,1.4951171875,1.2412109375,2.44921875,3.373046875,1.302734375,1.4560546875,3.27734375,1.578125,2.287109375,1.6904296875,2.0546875,1.046875,1.2880859375,0.79443359375,3.109375,1.48046875,1.7451171875
15,0.76904296875,1.015625,0.97265625,0.9775390625,0.8505859375,1.2412109375,0.60986328125,0.67724609375,0.83154296875,0.8369140625,0.88525390625,1.3173828125,1.0908203125,0.95849609375,0.60498046875,0.26513671875,0.861328125,0.79541015625,0.222900390625,0.43701171875,0.78466796875,1.2197265625,1.2744140625,2.408203125,1.3701171875,0.68359375,1.767578125,1.1015625
16,1.6865234375,1.9990234375,1.494140625,1.310546875,1.947265625,1.4287109375,2.39453125,0.77978515625,0.65966796875,0.75,0.2386474609375,0.2120361328125,0.283935546875,0.431396484375,2.921875,3.654296875,2.18359375,2.126953125,1.3388671875,2.09765625,2.087890625,1.13671875,0.90771484375,0.63818359375,1.203125,1.4423828125,2.001953125,0.92724609375
17,1.2978515625,2.12109375,1.662109375,0.9775390625,3.02734375,1.0185546875,2.728515625,0.62451171875,0.7890625,1.16015625,0.1915283203125,0.29345703125,0.2420654296875,0.51708984375,1.1279296875,0.509765625,0.27978515625,0.89990234375,1.3994140625,0.485595703125,0.463623046875,2.037109375,2.248046875,1.4130859375,1.91796875,1.322265625,1.3466796875,2.103515625
18,1.5126953125,0.70703125,1.0126953125,0.5478515625,1.4169921875,1.720703125,0.904296875,3.857421875,1.89453125,2.015625,1.216796875,1.0087890625,0.66748046875,1.8974609375,1.67578125,2.904296875,1.94921875,2.228515625,2.44140625,1.203125,2.037109375,1.15234375,0.5927734375,0.3681640625,1.15625,1.7587890625,0.69775390625,0.7880859375
19,3.990234375,0.75,3.392578125,0.75146484375,1.6064453125,1.5205078125,1.64453125,1.228515625,0.525390625,0.460205078125,2.1015625,1.98046875,1.1025390625,0.892578125,2.375,4.34375,2.068359375,2.3828125,1.921875,3.0234375,2.318359375,2.412109375,2.412109375,2.927734375,1.7255859375,1.341796875,2.02734375,4.58203125
20,3.673828125,4.703125,5.0546875,2.890625,2.884765625,2.935546875,1.484375,0.75146484375,0.90234375,0.320068359375,0.58447265625,0.38037109375,0.303955078125,0.499755859375,1.310546875,1.701171875,2.755859375,2.798828125,1.767578125,2.0078125,1.697265625,2.064453125,2.181640625,2.228515625,1.0693359375,1.27734375,1.884765625,2.8046875
