Layer,Head_0,Head_1,Head_2,Head_3,Head_4,Head_5,Head_6,Head_7,Head_8,Head_9,Head_10,Head_11,Head_12,Head_13,Head_14,Head_15,Head_16,Head_17,Head_18,Head_19,Head_20,Head_21,Head_22,Head_23,Head_24,Head_25,Head_26,Head_27,Head_28,Head_29,Head_30,Head_31
0,0.0011806488037109375,0.0038433074951171875,0.002391815185546875,0.0029430389404296875,0.002471923828125,0.00390625,0.0021915435791015625,0.0033817291259765625,0.01297760009765625,0.0081939697265625,0.004871368408203125,0.01788330078125,0.003726959228515625,0.006992340087890625,0.00988006591796875,0.0035190582275390625,0.01983642578125,0.006114959716796875,0.0019474029541015625,0.00817108154296875,0.00537109375,0.0037517547607421875,0.01157379150390625,0.0103302001953125,0.0021686553955078125,0.003673553466796875,0.0023956298828125,0.00408935546875,0.00414276123046875,0.0070343017578125,0.0007357597351074219,3.916025161743164e-05
1,0.0056915283203125,0.0019216537475585938,0.00794219970703125,0.016021728515625,0.0008172988891601562,0.0022068023681640625,0.006954193115234375,0.0028228759765625,0.0096588134765625,0.007732391357421875,0.00786590576171875,0.01435089111328125,0.00865936279296875,0.0021724700927734375,0.004039764404296875,0.00994110107421875,0.00366973876953125,0.0032024383544921875,0.0021343231201171875,0.0041656494140625,0.0079345703125,0.004505157470703125,0.004734039306640625,0.00988006591796875,0.0005626678466796875,0.0007948875427246094,0.0004858970642089844,0.0005688667297363281,0.0101470947265625,0.00717926025390625,0.0074615478515625,0.00675201416015625
2,0.0116424560546875,0.022216796875,0.00688934326171875,0.0093841552734375,0.0157318115234375,0.02099609375,0.025360107421875,0.00794219970703125,0.0042266845703125,0.00543212890625,0.00627899169921875,0.0021152496337890625,0.004436492919921875,0.006649017333984375,0.01043701171875,0.01806640625,0.01029205322265625,0.0095062255859375,0.005931854248046875,0.0134735107421875,0.0033721923828125,0.002285003662109375,0.0146484375,0.037200927734375,0.01099395751953125,0.0623779296875,0.0048370361328125,0.002597808837890625,0.007633209228515625,0.00555419921875,0.002262115478515625,0.0023212432861328125
3,0.05816650390625,0.0283355712890625,0.021026611328125,0.0261077880859375,0.0018138885498046875,0.003566741943359375,0.004123687744140625,0.00540924072265625,0.0167083740234375,0.039825439453125,0.01351165771484375,0.01395416259765625,0.00902557373046875,0.0029621124267578125,0.00821685791015625,0.00782012939453125,0.0090789794921875,0.005191802978515625,0.0060882568359375,0.0159454345703125,0.0122222900390625,0.026947021484375,0.038848876953125,0.020599365234375,0.006603240966796875,0.004985809326171875,0.0294189453125,0.028076171875,0.0390625,0.04400634765625,0.048065185546875,0.01556396484375
4,0.023651123046875,0.0139923095703125,0.043426513671875,0.12213134765625,0.033111572265625,0.047821044921875,0.07843017578125,0.03021240234375,0.0244903564453125,0.0193023681640625,0.028564453125,0.0286102294921875,0.024139404296875,0.03106689453125,0.00738525390625,0.07501220703125,0.04296875,0.00693511962890625,0.028564453125,0.040313720703125,0.083251953125,0.0309295654296875,0.08740234375,0.021331787109375,0.02978515625,0.0601806640625,0.040985107421875,0.01216888427734375,0.01482391357421875,0.006198883056640625,0.0269927978515625,0.06329345703125
5,0.050445556640625,0.06805419921875,0.0268402099609375,0.0188751220703125,0.04937744140625,0.06488037109375,0.05322265625,0.04559326171875,0.00926971435546875,0.0084381103515625,0.0146484375,0.015106201171875,0.034698486328125,0.0164794921875,0.02130126953125,0.0521240234375,0.025177001953125,0.07501220703125,0.046539306640625,0.04132080078125,0.0155792236328125,0.00444793701171875,0.049224853515625,0.004489898681640625,0.07135009765625,0.044708251953125,0.02337646484375,0.080322265625,0.047637939453125,0.01183319091796875,0.03851318359375,0.056365966796875
6,0.06793212890625,0.032135009765625,0.00684356689453125,0.04412841796875,0.1492919921875,0.0673828125,0.078369140625,0.0855712890625,0.006732940673828125,0.0386962890625,0.00696563720703125,0.034210205078125,0.037872314453125,0.07244873046875,0.09130859375,0.0794677734375,0.025238037109375,0.0307769775390625,0.06591796875,0.044769287109375,0.09722900390625,0.0897216796875,0.11614990234375,0.0709228515625,0.02899169921875,0.01273345947265625,0.0235137939453125,0.022918701171875,0.006259918212890625,0.04534912109375,0.01715087890625,0.01436614990234375
7,0.0308685302734375,0.04052734375,0.013397216796875,0.035186767578125,0.0794677734375,0.057464599609375,0.0849609375,0.08587646484375,0.072998046875,0.098388671875,0.1595458984375,0.12005615234375,0.044769287109375,0.070068359375,0.05499267578125,0.1131591796875,0.08392333984375,0.11517333984375,0.0986328125,0.06707763671875,0.098876953125,0.06561279296875,0.0176544189453125,0.14013671875,0.09765625,0.00711822509765625,0.048187255859375,0.02410888671875,0.1295166015625,0.100341796875,0.0992431640625,0.079345703125
8,0.056396484375,0.0203857421875,0.118896484375,0.029083251953125,0.039764404296875,0.081298828125,0.0838623046875,0.094970703125,0.08782958984375,0.043243408203125,0.0677490234375,0.035003662109375,0.0843505859375,0.08660888671875,0.064453125,0.1083984375,0.0693359375,0.0657958984375,0.075439453125,0.098388671875,0.07763671875,0.078125,0.05029296875,0.08441162109375,0.10546875,0.157470703125,0.12939453125,0.061187744140625,0.09466552734375,0.10009765625,0.1268310546875,0.12213134765625
9,0.08941650390625,0.1400146484375,0.166015625,0.1531982421875,0.05865478515625,0.11370849609375,0.045562744140625,0.0408935546875,0.0712890625,0.07318115234375,0.0908203125,0.04949951171875,0.1024169921875,0.1568603515625,0.10711669921875,0.1243896484375,0.0867919921875,0.07427978515625,0.0784912109375,0.09307861328125,0.10662841796875,0.1341552734375,0.125732421875,0.09259033203125,0.1436767578125,0.01019287109375,0.0266876220703125,0.048095703125,0.10968017578125,0.2066650390625,0.06231689453125,0.1363525390625
