Layer,Head_0,Head_1,Head_2,Head_3,Head_4,Head_5,Head_6,Head_7,Head_8,Head_9,Head_10,Head_11,Head_12,Head_13
15,0.1007080078125,0.15234375,0.14306640625,0.134765625,0.140380859375,0.2369384765625,0.214111328125,0.146484375,0.218505859375,0.2115478515625,0.2030029296875,0.216796875,0.2318115234375,0.2705078125
16,0.3369140625,0.404296875,0.1748046875,0.0687255859375,0.047210693359375,0.100341796875,0.032867431640625,0.16552734375,0.164794921875,0.113525390625,0.04840087890625,0.422119140625,0.1536865234375,0.016754150390625
17,0.2958984375,0.1900634765625,0.283935546875,0.3974609375,0.228515625,0.38916015625,0.12091064453125,0.13427734375,0.206298828125,0.185546875,0.335693359375,0.30078125,0.11199951171875,0.0877685546875
18,0.06890869140625,0.439208984375,0.05499267578125,0.25341796875,0.7177734375,0.08642578125,0.0634765625,0.1300048828125,0.2161865234375,0.2208251953125,0.08795166015625,0.3291015625,0.0841064453125,0.2410888671875
19,0.25146484375,0.09686279296875,0.1884765625,0.031829833984375,0.01364898681640625,0.081298828125,0.08123779296875,0.173828125,0.3076171875,0.1324462890625,0.185791015625,0.390380859375,0.333740234375,0.19873046875
20,0.058380126953125,0.413818359375,0.28857421875,0.099365234375,0.1263427734375,0.03411865234375,0.1942138671875,0.45654296875,0.40771484375,0.10003662109375,0.385986328125,0.5068359375,0.90087890625,0.2340087890625
21,0.11456298828125,0.3193359375,0.479248046875,0.49853515625,0.258056640625,0.51025390625,0.5302734375,0.0994873046875,0.6171875,0.428466796875,0.0870361328125,0.256103515625,0.41796875,0.337646484375
22,0.6416015625,0.273681640625,0.448974609375,0.478515625,0.2149658203125,0.56982421875,0.367431640625,0.6005859375,0.1553955078125,0.10870361328125,0.70556640625,0.5908203125,0.433837890625,0.5966796875
23,0.65283203125,0.6103515625,0.53173828125,0.3388671875,0.501953125,0.36865234375,0.394775390625,0.55029296875,0.8173828125,0.357421875,0.3056640625,0.4287109375,0.279052734375,0.335693359375

Top 10 Most Divergent Heads
Rank,Layer,Head,Divergence
1,20,12,0.90087890625
2,23,8,0.8173828125
3,18,4,0.7177734375
4,22,10,0.70556640625
5,23,0,0.65283203125
6,22,0,0.6416015625
7,21,8,0.6171875
8,23,1,0.6103515625
9,22,7,0.6005859375
10,22,13,0.5966796875
