Layer,Head_0,Head_1,Head_2,Head_3,Head_4,Head_5,Head_6,Head_7,Head_8,Head_9,Head_10,Head_11,Head_12,Head_13,Head_14,Head_15,Head_16,Head_17,Head_18,Head_19,Head_20,Head_21,Head_22,Head_23,Head_24,Head_25,Head_26,Head_27
10,0.6025390625,0.447021484375,0.30615234375,0.2108154296875,0.062408447265625,0.51318359375,0.1954345703125,0.357666015625,0.255859375,0.1279296875,0.38134765625,0.426025390625,0.0499267578125,0.384765625,0.347900390625,0.2060546875,0.068359375,0.42529296875,0.2978515625,0.26171875,0.1778564453125,0.232421875,0.2322998046875,0.119873046875,0.343994140625,0.1270751953125,0.257080078125,0.06671142578125
11,0.163818359375,0.11285400390625,0.20947265625,0.13671875,0.3251953125,0.261474609375,0.2078857421875,0.23583984375,0.22021484375,0.396728515625,0.259765625,0.1336669921875,0.236328125,0.75830078125,0.385498046875,0.2205810546875,0.2393798828125,0.331787109375,0.2003173828125,0.157470703125,0.236328125,0.6591796875,0.439208984375,0.2498779296875,0.462158203125,0.337890625,0.254638671875,0.297119140625
12,0.8798828125,0.408203125,0.57958984375,0.2364501953125,0.57080078125,0.213134765625,0.43896484375,0.328857421875,0.307373046875,0.22705078125,0.25927734375,0.33251953125,0.2276611328125,0.314208984375,0.54931640625,0.37841796875,0.08782958984375,0.384521484375,0.1400146484375,0.21435546875,0.1533203125,0.0924072265625,0.341552734375,0.446533203125,0.5390625,0.38037109375,0.393798828125,0.35498046875
13,0.3115234375,0.52099609375,0.75927734375,0.493896484375,0.3681640625,0.337890625,0.50927734375,0.2254638671875,0.1259765625,0.3212890625,0.31005859375,0.290283203125,0.37060546875,0.29736328125,0.3935546875,0.430419921875,0.284912109375,0.63623046875,0.5966796875,0.40869140625,0.46826171875,0.30810546875,0.634765625,0.3671875,0.3837890625,0.568359375,0.404296875,0.447021484375
14,0.029998779296875,0.0660400390625,0.14501953125,0.0579833984375,0.0010919570922851562,0.0009512901306152344,0.048309326171875,0.038665771484375,0.42236328125,0.30078125,0.3466796875,0.5556640625,0.41552734375,0.50341796875,0.44384765625,0.6669921875,0.71337890625,0.47119140625,0.53466796875,0.55029296875,0.556640625,0.3466796875,0.36328125,0.60400390625,0.48046875,0.65771484375,0.337158203125,0.455078125
15,0.533203125,0.48388671875,0.31640625,0.424072265625,0.364501953125,0.284912109375,0.341796875,0.41259765625,0.1517333984375,0.2257080078125,0.25927734375,0.22607421875,0.22412109375,0.365966796875,0.262939453125,0.246826171875,0.60888671875,0.283447265625,0.24462890625,0.2093505859375,0.354736328125,0.396240234375,0.60791015625,0.5419921875,0.37841796875,0.3662109375,0.349609375,0.59716796875
16,0.4365234375,1.7646484375,0.7060546875,0.798828125,1.4892578125,1.068359375,0.68603515625,0.53857421875,0.427001953125,0.2130126953125,0.040191650390625,0.130859375,0.095703125,0.1400146484375,1.017578125,0.59033203125,0.64404296875,0.7265625,0.9580078125,0.5498046875,0.82373046875,0.28955078125,0.38720703125,0.21875,0.4091796875,0.43994140625,0.427001953125,0.40771484375
17,0.72705078125,1.26171875,0.51806640625,0.432861328125,0.8623046875,0.55517578125,0.61328125,0.267822265625,0.362548828125,0.3603515625,0.0234375,0.15478515625,0.09942626953125,0.150634765625,0.74462890625,0.217041015625,0.098876953125,0.34521484375,0.81005859375,0.1861572265625,0.3310546875,0.94140625,0.60986328125,0.712890625,0.7001953125,0.58984375,1.03515625,0.9697265625
18,0.546875,0.301513671875,0.80859375,0.1605224609375,0.96826171875,0.8681640625,0.64404296875,1.330078125,0.748046875,0.61181640625,1.1767578125,0.4755859375,0.53515625,1.4287109375,0.91015625,1.9326171875,1.384765625,0.97216796875,1.5556640625,0.447998046875,0.99072265625,0.71484375,0.378662109375,0.08062744140625,0.798828125,1.0517578125,0.66650390625,0.89599609375
19,1.0498046875,0.1142578125,0.7021484375,0.1265869140625,0.9521484375,0.564453125,0.57080078125,0.51025390625,0.1224365234375,0.10394287109375,0.75341796875,0.646484375,0.6923828125,0.379150390625,0.98193359375,1.8720703125,1.21875,1.5009765625,0.9404296875,1.1552734375,0.8896484375,1.1982421875,2.216796875,2.962890625,1.8583984375,1.546875,1.119140625,1.421875
20,1.86328125,2.255859375,2.927734375,1.8662109375,2.603515625,2.287109375,0.98583984375,0.33642578125,0.50634765625,0.1558837890625,0.48046875,0.1751708984375,0.1541748046875,0.220947265625,0.81640625,1.095703125,1.845703125,1.8525390625,0.91162109375,1.46484375,0.84716796875,1.5517578125,1.4287109375,2.234375,0.837890625,0.556640625,1.0224609375,2.134765625
21,0.7373046875,0.5927734375,0.94677734375,0.291259765625,0.223876953125,0.87353515625,0.79052734375,0.86669921875,0.6572265625,0.102294921875,0.53515625,0.1953125,0.296875,1.369140625,1.1513671875,0.99169921875,0.314697265625,0.81640625,0.59716796875,1.0234375,0.32080078125,0.497314453125,1.169921875,1.8544921875,0.56982421875,2.0546875,1.4072265625,1.482421875
22,0.419189453125,0.5771484375,0.69384765625,0.287353515625,0.015716552734375,0.05853271484375,0.09796142578125,2.435546875,1.0234375,0.408203125,1.7890625,1.43359375,1.3056640625,1.4716796875,0.5732421875,1.23828125,0.481201171875,0.421875,1.2841796875,0.265625,0.1646728515625,2.5859375,1.02734375,0.681640625,1.947265625,1.369140625,1.9609375,1.849609375
23,1.025390625,0.58056640625,0.73583984375,0.1904296875,0.14794921875,0.81494140625,0.0919189453125,0.171142578125,1.240234375,0.53564453125,1.3232421875,0.83056640625,0.576171875,0.93017578125,0.92578125,1.34765625,0.40771484375,0.55224609375,1.03125,1.5849609375,0.52490234375,1.912109375,0.08819580078125,0.08416748046875,1.1962890625,1.0068359375,1.333984375,1.291015625
24,0.875,0.281005859375,1.1708984375,0.8046875,0.8525390625,2.32421875,0.419677734375,0.1043701171875,0.154296875,0.289794921875,0.122802734375,0.221923828125,0.476318359375,0.1358642578125,0.9326171875,1.2177734375,0.84814453125,1.1474609375,1.2060546875,1.2705078125,1.4833984375,1.5029296875,0.515625,0.64794921875,1.2333984375,0.67236328125,1.91796875,1.5595703125
25,0.88525390625,2.259765625,1.0400390625,2.345703125,1.302734375,2.271484375,0.5634765625,0.98291015625,1.5537109375,2.53125,1.830078125,0.8427734375,1.810546875,0.984375,1.12109375,2.05078125,0.4619140625,2.056640625,2.55859375,0.270751953125,1.072265625,0.447265625,0.44482421875,0.5458984375,0.91552734375,1.0927734375,0.44384765625,0.3681640625
26,0.7265625,2.298828125,0.9404296875,0.96826171875,0.8330078125,1.4482421875,2.119140625,0.412841796875,2.61328125,0.71484375,0.380126953125,0.69677734375,0.94384765625,0.49560546875,1.814453125,1.6689453125,1.5673828125,1.255859375,2.34765625,1.546875,0.70068359375,1.1513671875,2.775390625,1.98828125,1.9130859375,1.19921875,1.8662109375,0.3544921875
27,1.1298828125,1.2001953125,1.2568359375,1.2041015625,1.6728515625,1.3662109375,1.517578125,2.23828125,1.8271484375,1.8525390625,2.541015625,2.525390625,2.5390625,2.541015625,1.6337890625,1.8720703125,1.47265625,2.12890625,2.501953125,1.2275390625,1.5927734375,2.24609375,1.142578125,1.5712890625,1.0185546875,1.1533203125,0.9794921875,1.4462890625

Top 10 Most Divergent Heads
Rank,Layer,Head,Divergence
1,19,23,2.962890625
2,20,2,2.927734375
3,26,22,2.775390625
4,26,8,2.61328125
5,20,4,2.603515625
6,22,21,2.5859375
7,25,18,2.55859375
8,27,10,2.541015625
9,27,13,2.541015625
10,27,12,2.5390625
