Layer,Head_0,Head_1,Head_2,Head_3,Head_4,Head_5,Head_6,Head_7,Head_8,Head_9,Head_10,Head_11,Head_12,Head_13,Head_14,Head_15,Head_16,Head_17,Head_18,Head_19,Head_20,Head_21,Head_22,Head_23,Head_24,Head_25,Head_26,Head_27,Head_28,Head_29,Head_30,Head_31
10,0.12060546875,0.1083984375,0.0264892578125,0.03717041015625,0.06634521484375,0.01209259033203125,0.030487060546875,0.0290069580078125,0.07843017578125,0.0782470703125,0.1282958984375,0.03692626953125,0.0018978118896484375,0.022186279296875,0.01385498046875,0.07171630859375,0.09600830078125,0.1337890625,0.181640625,0.1663818359375,0.19873046875,0.074462890625,0.188720703125,0.1146240234375,0.172119140625,0.153076171875,0.133544921875,0.310302734375,0.06396484375,0.1007080078125,0.0989990234375,0.036590576171875
11,0.2054443359375,0.145263671875,0.1290283203125,0.111328125,0.1302490234375,0.1510009765625,0.07269287109375,0.08416748046875,0.1177978515625,0.11767578125,0.0919189453125,0.12127685546875,0.09503173828125,0.1226806640625,0.147216796875,0.11602783203125,0.072998046875,0.0977783203125,0.0760498046875,0.11248779296875,0.1043701171875,0.1429443359375,0.11102294921875,0.11785888671875,0.1361083984375,0.142578125,0.1556396484375,0.1480712890625,0.029998779296875,0.016754150390625,0.019256591796875,0.04779052734375
12,0.130615234375,0.0821533203125,0.1485595703125,0.138671875,0.177001953125,0.144287109375,0.185791015625,0.11553955078125,0.1202392578125,0.166259765625,0.165771484375,0.2041015625,0.235595703125,0.11700439453125,0.0906982421875,0.1796875,0.05438232421875,0.029571533203125,0.034423828125,0.022308349609375,0.1162109375,0.203857421875,0.1123046875,0.09893798828125,0.11981201171875,0.12841796875,0.155517578125,0.138671875,0.191162109375,0.1116943359375,0.11395263671875,0.174560546875
13,0.241943359375,0.2333984375,0.207763671875,0.217529296875,0.1083984375,0.172119140625,0.154541015625,0.19140625,0.1741943359375,0.152099609375,0.1573486328125,0.289794921875,0.298828125,0.159423828125,0.201171875,0.360107421875,0.241455078125,0.16015625,0.234130859375,0.207763671875,0.11639404296875,0.161865234375,0.139892578125,0.1700439453125,0.10662841796875,0.1307373046875,0.05322265625,0.057861328125,0.14111328125,0.0948486328125,0.15234375,0.093994140625
14,0.170166015625,0.2025146484375,0.412109375,0.271240234375,0.165771484375,0.371337890625,0.1845703125,0.15966796875,0.159912109375,0.11993408203125,0.111328125,0.1654052734375,0.19384765625,0.17529296875,0.130615234375,0.13525390625,0.08807373046875,0.0197906494140625,0.0273895263671875,0.0694580078125,0.158203125,0.136474609375,0.204345703125,0.186767578125,0.1873779296875,0.10760498046875,0.145263671875,0.0836181640625,0.10321044921875,0.2001953125,0.209716796875,0.30908203125
15,0.0377197265625,0.004901885986328125,0.005580902099609375,0.0380859375,0.50927734375,0.258056640625,0.1961669921875,0.218017578125,0.273193359375,0.256591796875,0.207275390625,0.234375,0.1219482421875,0.048980712890625,0.06121826171875,0.029937744140625,0.0450439453125,0.01100921630859375,0.03619384765625,0.006103515625,0.1697998046875,0.151611328125,0.28955078125,0.214111328125,0.159912109375,0.12127685546875,0.140380859375,0.130859375,0.003940582275390625,0.024871826171875,0.0120849609375,0.0079193115234375
16,0.08160400390625,0.057769775390625,0.06292724609375,0.0921630859375,0.221435546875,0.072265625,0.172607421875,0.12432861328125,0.08221435546875,0.0188140869140625,0.11248779296875,0.05364990234375,0.057861328125,0.0809326171875,0.030487060546875,0.12469482421875,0.0897216796875,0.1368408203125,0.061767578125,0.137451171875,0.01161956787109375,0.007312774658203125,0.0318603515625,0.0078887939453125,0.1290283203125,0.222412109375,0.222900390625,0.1588134765625,0.160888671875,0.1177978515625,0.192138671875,0.141845703125
17,0.06097412109375,0.0133514404296875,0.04449462890625,0.0865478515625,0.1597900390625,0.15283203125,0.1400146484375,0.131103515625,0.005001068115234375,0.0092926025390625,0.0051116943359375,0.0164337158203125,0.06719970703125,0.0921630859375,0.091796875,0.0914306640625,0.00782012939453125,0.007293701171875,0.0251007080078125,0.01580810546875,0.236328125,0.262451171875,0.06341552734375,0.08001708984375,0.11669921875,0.1959228515625,0.25439453125,0.07965087890625,0.1766357421875,0.1661376953125,0.022003173828125,0.149169921875
18,0.30224609375,0.01340484619140625,0.051849365234375,0.00749969482421875,0.01849365234375,0.01255035400390625,0.00505828857421875,0.0105133056640625,0.368408203125,0.204345703125,0.0282745361328125,0.26025390625,0.04766845703125,0.0036411285400390625,0.08966064453125,0.0228729248046875,0.0258026123046875,0.00440216064453125,0.062103271484375,0.025390625,0.1578369140625,0.008575439453125,0.12481689453125,0.252685546875,0.31103515625,0.10528564453125,0.0865478515625,0.060699462890625,0.10009765625,0.038360595703125,0.0260009765625,0.00980377197265625
19,0.0233001708984375,0.0158843994140625,0.0272216796875,0.156982421875,0.00839996337890625,0.01035308837890625,0.0110931396484375,0.037506103515625,0.0947265625,0.27001953125,0.1666259765625,0.1427001953125,0.00989532470703125,0.054779052734375,0.0709228515625,0.029052734375,0.0184478759765625,0.00992584228515625,0.0168914794921875,0.00948333740234375,0.141357421875,0.06787109375,0.0301055908203125,0.08380126953125,0.0085601806640625,0.0150146484375,0.0022296905517578125,0.00710296630859375,0.0193328857421875,0.01517486572265625,0.07928466796875,0.011474609375
20,0.04559326171875,0.05328369140625,0.0172271728515625,0.036865234375,0.01035308837890625,0.004306793212890625,0.01383209228515625,0.00774383544921875,0.058013916015625,0.1126708984375,0.040924072265625,0.0546875,0.06475830078125,0.0200958251953125,0.097412109375,0.09637451171875,0.018646240234375,0.01503753662109375,0.0154571533203125,0.008453369140625,0.05084228515625,0.016448974609375,0.0294189453125,0.08148193359375,0.0958251953125,0.139404296875,0.2080078125,0.03289794921875,0.052490234375,0.10546875,0.2425537109375,0.09649658203125
21,0.0965576171875,0.063232421875,0.1842041015625,0.0792236328125,0.06201171875,0.06280517578125,0.05535888671875,0.02471923828125,0.183837890625,0.11737060546875,0.134765625,0.219970703125,0.1072998046875,0.0787353515625,0.036285400390625,0.03271484375,0.0237884521484375,0.0272216796875,0.0382080078125,0.043426513671875,0.0192413330078125,0.0162200927734375,0.007415771484375,0.024688720703125,0.034210205078125,0.07086181640625,0.10369873046875,0.024505615234375,0.0137786865234375,0.01259613037109375,0.017303466796875,0.11346435546875
