Layer,Head_0,Head_1,Head_2,Head_3,Head_4,Head_5,Head_6,Head_7,Head_8,Head_9,Head_10,Head_11,Head_12,Head_13,Head_14,Head_15,Head_16,Head_17,Head_18,Head_19,Head_20,Head_21,Head_22,Head_23,Head_24,Head_25,Head_26,Head_27,Head_28,Head_29,Head_30,Head_31
22,0.06671142578125,0.08160400390625,0.058837890625,0.03216552734375,0.0775146484375,0.06134033203125,0.0740966796875,0.06378173828125,0.08502197265625,0.08892822265625,0.09539794921875,0.0858154296875,0.054840087890625,0.056640625,0.1513671875,0.059814453125,0.2066650390625,0.10009765625,0.0977783203125,0.157470703125,0.0138092041015625,0.01425933837890625,0.00930023193359375,0.01088714599609375,0.0899658203125,0.031494140625,0.0283660888671875,0.11016845703125,0.0882568359375,0.1514892578125,0.0308837890625,0.05718994140625
23,0.01959228515625,0.0292510986328125,0.0167694091796875,0.032928466796875,0.019927978515625,0.05572509765625,0.04766845703125,0.040924072265625,0.048065185546875,0.07562255859375,0.031494140625,0.0200653076171875,0.0313720703125,0.0369873046875,0.1219482421875,0.0216064453125,0.018280029296875,0.07867431640625,0.027435302734375,0.07037353515625,0.045135498046875,0.0174560546875,0.07440185546875,0.00904083251953125,0.0278778076171875,0.053314208984375,0.004070281982421875,0.04827880859375,0.31884765625,0.0183868408203125,0.027496337890625,0.0233612060546875
24,0.02215576171875,0.017608642578125,0.049713134765625,0.043975830078125,0.0160064697265625,0.0095367431640625,0.019866943359375,0.02435302734375,0.007740020751953125,0.00620269775390625,0.01079559326171875,0.0080718994140625,0.0260467529296875,0.10418701171875,0.1025390625,0.054595947265625,0.061676025390625,0.0784912109375,0.05145263671875,0.02276611328125,0.032196044921875,0.01861572265625,0.054534912109375,0.03741455078125,0.0537109375,0.0648193359375,0.05462646484375,0.04541015625,0.07281494140625,0.040740966796875,0.00942230224609375,0.01922607421875
25,0.0277862548828125,0.06494140625,0.028717041015625,0.007293701171875,0.036407470703125,0.0400390625,0.033447265625,0.0738525390625,0.007843017578125,0.007843017578125,0.04766845703125,0.0865478515625,0.06048583984375,0.041778564453125,0.1268310546875,0.06494140625,0.038055419921875,0.038909912109375,0.15283203125,0.031036376953125,0.08135986328125,0.04034423828125,0.018646240234375,0.0833740234375,0.038177490234375,0.01094818115234375,0.05645751953125,0.03790283203125,0.020172119140625,0.00975799560546875,0.0089569091796875,0.00799560546875
26,0.10888671875,0.165283203125,0.054534912109375,0.139892578125,0.0271759033203125,0.019134521484375,0.028778076171875,0.0225982666015625,0.00787353515625,0.0256805419921875,0.062103271484375,0.007091522216796875,0.048553466796875,0.044647216796875,0.05255126953125,0.0458984375,0.0186767578125,0.09466552734375,0.0282745361328125,0.1448974609375,0.03314208984375,0.1407470703125,0.0767822265625,0.266845703125,0.1278076171875,0.033660888671875,0.034210205078125,0.1090087890625,0.0290985107421875,0.0721435546875,0.125244140625,0.0213623046875
27,0.0184326171875,0.024993896484375,0.021148681640625,0.0108795166015625,0.062744140625,0.06610107421875,0.051116943359375,0.077880859375,0.25537109375,0.054779052734375,0.06939697265625,0.11993408203125,0.041290283203125,0.0379638671875,0.0831298828125,0.1285400390625,0.1524658203125,0.01222991943359375,0.0211944580078125,0.046173095703125,0.0672607421875,0.068603515625,0.0679931640625,0.06689453125,0.0271453857421875,0.0119781494140625,0.009521484375,0.01245880126953125,0.1568603515625,0.08984375,0.05633544921875,0.021514892578125
28,0.1873779296875,0.0225067138671875,0.018341064453125,0.0682373046875,0.01312255859375,0.06390380859375,0.01849365234375,0.016876220703125,0.026885986328125,0.04010009765625,0.26318359375,0.11962890625,0.0212860107421875,0.0845947265625,0.03253173828125,0.06207275390625,0.222900390625,0.11083984375,0.174072265625,0.032379150390625,0.163330078125,0.13916015625,0.01369476318359375,0.154296875,0.035430908203125,0.038848876953125,0.03216552734375,0.081787109375,0.0158233642578125,0.165283203125,0.235107421875,0.09185791015625
29,0.01023101806640625,0.006885528564453125,0.018280029296875,0.0204010009765625,0.0198974609375,0.06854248046875,0.0111846923828125,0.0100860595703125,0.2034912109375,0.1361083984375,0.1768798828125,0.139404296875,0.006011962890625,0.015655517578125,0.0167999267578125,0.0162200927734375,0.08856201171875,0.023712158203125,0.00440216064453125,0.04864501953125,0.07354736328125,0.161865234375,0.1055908203125,0.1312255859375,0.01157379150390625,0.1417236328125,0.01727294921875,0.01401519775390625,0.06195068359375,0.059722900390625,0.0826416015625,0.08843994140625
30,0.133544921875,0.241455078125,0.1500244140625,0.08514404296875,0.06195068359375,0.01090240478515625,0.1676025390625,0.020843505859375,0.062744140625,0.156494140625,0.0782470703125,0.0787353515625,0.1475830078125,0.096923828125,0.1026611328125,0.08831787109375,0.0255584716796875,0.028472900390625,0.143310546875,0.0888671875,0.08038330078125,0.021575927734375,0.04742431640625,0.027252197265625,0.197509765625,0.2484130859375,0.2054443359375,0.343994140625,0.035552978515625,0.0728759765625,0.1390380859375,0.06207275390625
31,0.165771484375,0.156005859375,0.1795654296875,0.421875,0.031463623046875,0.0999755859375,0.057525634765625,0.08953857421875,0.0093231201171875,0.026763916015625,0.007038116455078125,0.16162109375,0.174072265625,0.10626220703125,0.49267578125,0.08184814453125,0.0227508544921875,0.0130615234375,0.06756591796875,0.020904541015625,0.0665283203125,0.06793212890625,0.07342529296875,0.058990478515625,0.183349609375,0.1802978515625,0.2376708984375,0.08868408203125,0.1265869140625,0.052093505859375,0.04144287109375,0.056884765625

Top 10 Most Divergent Heads
Rank,Layer,Head,Divergence
1,31,14,0.49267578125
2,15,4,0.484375
3,31,3,0.421875
4,30,27,0.343994140625
5,14,2,0.3408203125
6,13,15,0.340087890625
7,18,8,0.33056640625
8,23,28,0.31884765625
9,14,31,0.31689453125
10,14,5,0.315185546875
