Layer,Head_0,Head_1,Head_2,Head_3,Head_4,Head_5,Head_6,Head_7,Head_8,Head_9,Head_10,Head_11,Head_12,Head_13,Head_14,Head_15,Head_16,Head_17,Head_18,Head_19,Head_20,Head_21,Head_22,Head_23,Head_24,Head_25,Head_26,Head_27
10,0.52197265625,0.35009765625,0.26025390625,0.16748046875,0.04754638671875,0.46923828125,0.1610107421875,0.359375,0.2464599609375,0.14111328125,0.319091796875,0.407470703125,0.04254150390625,0.425048828125,0.3203125,0.1875,0.048919677734375,0.182373046875,0.17919921875,0.29736328125,0.1558837890625,0.256103515625,0.2392578125,0.12078857421875,0.33203125,0.130615234375,0.26318359375,0.0657958984375
11,0.249267578125,0.12060546875,0.209228515625,0.12384033203125,0.258056640625,0.251708984375,0.187744140625,0.212158203125,0.2015380859375,0.423828125,0.275146484375,0.125,0.1329345703125,0.81494140625,0.27001953125,0.2054443359375,0.21484375,0.1842041015625,0.167236328125,0.141357421875,0.2119140625,0.51416015625,0.46728515625,0.293701171875,0.465576171875,0.305419921875,0.285400390625,0.213134765625
12,0.8232421875,0.410888671875,0.48046875,0.2183837890625,0.48095703125,0.10711669921875,0.32666015625,0.2666015625,0.36767578125,0.216064453125,0.1949462890625,0.2041015625,0.252197265625,0.281005859375,0.5224609375,0.289794921875,0.059722900390625,0.37744140625,0.125732421875,0.198974609375,0.166259765625,0.0758056640625,0.347900390625,0.43212890625,0.556640625,0.279541015625,0.406982421875,0.34619140625
13,0.339111328125,0.52880859375,0.7109375,0.36083984375,0.404296875,0.460205078125,0.384521484375,0.217529296875,0.16259765625,0.2249755859375,0.29052734375,0.262451171875,0.353759765625,0.2548828125,0.58447265625,0.31005859375,0.308837890625,0.52490234375,0.57275390625,0.291259765625,0.35205078125,0.354736328125,0.76953125,0.365478515625,0.44384765625,0.5830078125,0.41943359375,0.471435546875
14,0.03582763671875,0.07269287109375,0.1705322265625,0.060791015625,0.0009374618530273438,0.0008687973022460938,0.04327392578125,0.04449462890625,0.418701171875,0.31640625,0.369873046875,0.634765625,0.377197265625,0.46337890625,0.451171875,0.6572265625,0.62353515625,0.462158203125,0.92041015625,0.48876953125,0.52880859375,0.35205078125,0.336669921875,0.7236328125,0.5234375,0.6865234375,0.33984375,0.35888671875
15,0.48779296875,0.625,0.30712890625,0.44775390625,0.40869140625,0.263671875,0.30419921875,0.43408203125,0.1883544921875,0.212890625,0.2880859375,0.2025146484375,0.216064453125,0.385986328125,0.302734375,0.275390625,0.765625,0.373046875,0.1402587890625,0.227294921875,0.409423828125,0.35009765625,0.88037109375,0.5634765625,0.49658203125,0.35595703125,0.35498046875,0.8125
16,0.6416015625,2.275390625,0.9599609375,1.02734375,1.478515625,1.15625,0.63671875,0.6748046875,0.471435546875,0.212646484375,0.043701171875,0.09405517578125,0.09869384765625,0.1324462890625,0.76318359375,0.5859375,0.7646484375,0.7041015625,1.1083984375,0.5888671875,1.0654296875,0.311767578125,0.41015625,0.2318115234375,0.492919921875,0.47705078125,0.4921875,0.6181640625
17,1.03515625,1.541015625,0.626953125,0.44921875,0.9814453125,0.50341796875,0.70751953125,0.2398681640625,0.3505859375,0.43359375,0.0256805419921875,0.11102294921875,0.095703125,0.178466796875,1.0810546875,0.264404296875,0.1314697265625,0.499267578125,1.0615234375,0.2301025390625,0.5068359375,1.166015625,0.81640625,0.79150390625,0.7158203125,0.7646484375,1.1650390625,1.1904296875
18,0.625,0.36181640625,0.8095703125,0.154296875,1.1953125,1.2568359375,0.6953125,1.533203125,0.83203125,0.693359375,1.541015625,0.496826171875,0.6123046875,1.630859375,1.0966796875,2.48046875,1.6953125,1.158203125,1.935546875,0.5810546875,1.166015625,0.8818359375,0.50537109375,0.07720947265625,0.7841796875,1.267578125,1.0263671875,0.84375
19,1.2568359375,0.13037109375,0.84765625,0.154541015625,0.87646484375,0.58544921875,0.6435546875,0.6552734375,0.166015625,0.13623046875,0.96875,0.8232421875,0.78759765625,0.49658203125,1.244140625,1.958984375,1.259765625,1.6123046875,0.9970703125,1.3857421875,1.1337890625,1.3994140625,1.9013671875,3.037109375,2.44921875,1.9140625,1.716796875,2.134765625
20,2.57421875,3.18359375,3.55078125,2.37109375,3.47265625,2.91796875,1.251953125,0.385986328125,0.6494140625,0.1971435546875,0.45263671875,0.25537109375,0.168212890625,0.31640625,1.017578125,1.365234375,2.154296875,2.486328125,1.154296875,1.275390625,1.0068359375,1.595703125,1.396484375,2.384765625,0.8984375,0.626953125,1.095703125,2.638671875
21,1.1298828125,0.7490234375,1.0517578125,0.32470703125,0.222900390625,1.0244140625,0.97412109375,1.1611328125,0.75830078125,0.10284423828125,0.6298828125,0.247314453125,0.36572265625,1.57421875,1.4765625,1.2958984375,0.31298828125,0.86572265625,0.6357421875,1.25390625,0.44091796875,0.6240234375,1.3876953125,2.322265625,1.0166015625,3.1171875,1.9736328125,1.6982421875
22,0.66162109375,0.828125,0.71923828125,0.416015625,0.021697998046875,0.0811767578125,0.11981201171875,2.56640625,1.884765625,0.56591796875,2.177734375,1.7158203125,1.7705078125,2.224609375,0.6318359375,0.92333984375,0.463623046875,0.49072265625,1.0927734375,0.364013671875,0.2181396484375,3.080078125,1.0400390625,0.77392578125,2.357421875,1.5458984375,2.478515625,2.77734375
