Layer,Head_0,Head_1,Head_2,Head_3,Head_4,Head_5,Head_6,Head_7,Head_8,Head_9,Head_10,Head_11,Head_12,Head_13,Head_14,Head_15,Head_16,Head_17,Head_18,Head_19,Head_20,Head_21,Head_22,Head_23,Head_24,Head_25,Head_26,Head_27,Head_28,Head_29,Head_30,Head_31
0,0.0010137557983398438,0.003391265869140625,0.0021800994873046875,0.0029773712158203125,0.0025463104248046875,0.00400543212890625,0.002140045166015625,0.0029449462890625,0.012420654296875,0.007293701171875,0.00479888916015625,0.016326904296875,0.0036525726318359375,0.00623321533203125,0.008514404296875,0.003231048583984375,0.0153045654296875,0.00511932373046875,0.0015506744384765625,0.00664520263671875,0.00457000732421875,0.003810882568359375,0.01021575927734375,0.00878143310546875,0.001861572265625,0.0026035308837890625,0.0020313262939453125,0.003448486328125,0.00384521484375,0.004245758056640625,0.0010395050048828125,3.844499588012695e-05
1,0.004764556884765625,0.0017595291137695312,0.0125885009765625,0.01332855224609375,0.0008339881896972656,0.001983642578125,0.00592803955078125,0.002376556396484375,0.0078582763671875,0.00664520263671875,0.00652313232421875,0.0115203857421875,0.0084991455078125,0.002010345458984375,0.00335693359375,0.00817108154296875,0.003246307373046875,0.0025882720947265625,0.002170562744140625,0.003368377685546875,0.00714111328125,0.0040435791015625,0.00408935546875,0.007476806640625,0.0005578994750976562,0.0007452964782714844,0.0004413127899169922,0.0005235671997070312,0.0088348388671875,0.00644683837890625,0.00579071044921875,0.0056610107421875
2,0.0095367431640625,0.0201568603515625,0.005855560302734375,0.00946044921875,0.0133819580078125,0.0201263427734375,0.023101806640625,0.00693511962890625,0.00435638427734375,0.004734039306640625,0.00489044189453125,0.00177764892578125,0.0037136077880859375,0.005550384521484375,0.0091400146484375,0.0169830322265625,0.0096435546875,0.00856781005859375,0.005420684814453125,0.01206207275390625,0.003734588623046875,0.0027217864990234375,0.01531982421875,0.03192138671875,0.0121002197265625,0.046661376953125,0.0049285888671875,0.002254486083984375,0.007373809814453125,0.006500244140625,0.0020904541015625,0.002140045166015625
3,0.05499267578125,0.024993896484375,0.020233154296875,0.0238189697265625,0.0017290115356445312,0.0035343170166015625,0.0038909912109375,0.004558563232421875,0.01470947265625,0.03363037109375,0.01174163818359375,0.01200103759765625,0.00937652587890625,0.0028324127197265625,0.007244110107421875,0.007610321044921875,0.0081024169921875,0.004913330078125,0.005855560302734375,0.01413726806640625,0.01143646240234375,0.0254364013671875,0.031982421875,0.018463134765625,0.006191253662109375,0.004886627197265625,0.027801513671875,0.022979736328125,0.03253173828125,0.03814697265625,0.0418701171875,0.01358795166015625
4,0.019805908203125,0.01303863525390625,0.036895751953125,0.09716796875,0.029449462890625,0.045989990234375,0.0733642578125,0.026153564453125,0.0234222412109375,0.016082763671875,0.022247314453125,0.026458740234375,0.022796630859375,0.0257568359375,0.00629425048828125,0.0643310546875,0.041534423828125,0.005889892578125,0.0234222412109375,0.034820556640625,0.07049560546875,0.029144287109375,0.0687255859375,0.02056884765625,0.023590087890625,0.047515869140625,0.0355224609375,0.00951385498046875,0.0155181884765625,0.0055694580078125,0.030029296875,0.058349609375
5,0.04376220703125,0.06402587890625,0.021759033203125,0.0159149169921875,0.0391845703125,0.0802001953125,0.043731689453125,0.04461669921875,0.01065826416015625,0.0086822509765625,0.01300048828125,0.01424407958984375,0.036651611328125,0.0145416259765625,0.017547607421875,0.04632568359375,0.0298309326171875,0.064697265625,0.044281005859375,0.036102294921875,0.01373291015625,0.004283905029296875,0.037994384765625,0.003894805908203125,0.06903076171875,0.0379638671875,0.0204620361328125,0.07171630859375,0.04010009765625,0.010345458984375,0.03411865234375,0.04766845703125
6,0.05596923828125,0.0269775390625,0.00559234619140625,0.040771484375,0.1368408203125,0.06146240234375,0.09539794921875,0.0758056640625,0.006805419921875,0.03240966796875,0.0062255859375,0.027587890625,0.03265380859375,0.058013916015625,0.0733642578125,0.06329345703125,0.0226287841796875,0.032806396484375,0.06243896484375,0.04144287109375,0.091064453125,0.08258056640625,0.09588623046875,0.06451416015625,0.029296875,0.0181427001953125,0.0224151611328125,0.0225677490234375,0.005035400390625,0.043243408203125,0.0166168212890625,0.01253509521484375
7,0.026031494140625,0.038299560546875,0.01279449462890625,0.0266571044921875,0.06622314453125,0.05584716796875,0.07220458984375,0.07952880859375,0.06805419921875,0.0867919921875,0.139892578125,0.1051025390625,0.04119873046875,0.06597900390625,0.05291748046875,0.0975341796875,0.07110595703125,0.089111328125,0.0826416015625,0.05523681640625,0.0811767578125,0.05645751953125,0.0149993896484375,0.11602783203125,0.0809326171875,0.0081787109375,0.0438232421875,0.019989013671875,0.11004638671875,0.0975341796875,0.0943603515625,0.072021484375
8,0.05450439453125,0.0159454345703125,0.10205078125,0.023101806640625,0.03753662109375,0.0767822265625,0.07366943359375,0.08514404296875,0.0775146484375,0.03839111328125,0.0626220703125,0.032623291015625,0.0712890625,0.07659912109375,0.054931640625,0.10479736328125,0.059234619140625,0.05548095703125,0.0662841796875,0.08319091796875,0.06939697265625,0.07025146484375,0.044830322265625,0.07501220703125,0.1005859375,0.131103515625,0.11590576171875,0.052581787109375,0.0792236328125,0.09088134765625,0.1068115234375,0.1163330078125
9,0.07733154296875,0.11865234375,0.1395263671875,0.128173828125,0.058990478515625,0.0985107421875,0.03857421875,0.0367431640625,0.06182861328125,0.0650634765625,0.0792236328125,0.044464111328125,0.0953369140625,0.141845703125,0.087890625,0.1103515625,0.08270263671875,0.07745361328125,0.068359375,0.090087890625,0.09918212890625,0.11395263671875,0.1126708984375,0.09405517578125,0.123046875,0.0097198486328125,0.0241851806640625,0.046875,0.093994140625,0.190673828125,0.05224609375,0.1290283203125
10,0.09881591796875,0.0999755859375,0.0255889892578125,0.033905029296875,0.052825927734375,0.01134490966796875,0.0266876220703125,0.0245361328125,0.06317138671875,0.06683349609375,0.1085205078125,0.0296630859375,0.0017728805541992188,0.018524169921875,0.0153350830078125,0.06341552734375,0.08154296875,0.0987548828125,0.1474609375,0.1326904296875,0.241943359375,0.0638427734375,0.167724609375,0.10675048828125,0.1358642578125,0.134521484375,0.1368408203125,0.228515625,0.05621337890625,0.0877685546875,0.0821533203125,0.03558349609375
11,0.26318359375,0.136962890625,0.135498046875,0.09490966796875,0.10577392578125,0.12646484375,0.0667724609375,0.07379150390625,0.095458984375,0.11407470703125,0.0780029296875,0.09930419921875,0.08563232421875,0.1005859375,0.125,0.12286376953125,0.06268310546875,0.086669921875,0.06365966796875,0.09954833984375,0.0894775390625,0.134521484375,0.0968017578125,0.1021728515625,0.12158203125,0.1331787109375,0.143798828125,0.1282958984375,0.0269317626953125,0.0150604248046875,0.0180206298828125,0.039154052734375
12,0.11346435546875,0.0751953125,0.11883544921875,0.1134033203125,0.1494140625,0.1248779296875,0.167236328125,0.099365234375,0.1083984375,0.1409912109375,0.141845703125,0.17822265625,0.2109375,0.1002197265625,0.0819091796875,0.163330078125,0.045257568359375,0.025909423828125,0.028076171875,0.0189971923828125,0.0989990234375,0.1658935546875,0.09149169921875,0.09014892578125,0.1058349609375,0.11767578125,0.1268310546875,0.1253662109375,0.1739501953125,0.09197998046875,0.09930419921875,0.141845703125
13,0.184814453125,0.1895751953125,0.1673583984375,0.179931640625,0.10614013671875,0.1650390625,0.1331787109375,0.16162109375,0.158935546875,0.135986328125,0.1298828125,0.23046875,0.234130859375,0.1357421875,0.1842041015625,0.28857421875,0.192138671875,0.1392822265625,0.1956787109375,0.165283203125,0.10400390625,0.1336669921875,0.12127685546875,0.169921875,0.09149169921875,0.1116943359375,0.0462646484375,0.04913330078125,0.1214599609375,0.0791015625,0.11834716796875,0.07977294921875
