Layer,Head_0,Head_1,Head_2,Head_3,Head_4,Head_5,Head_6,Head_7,Head_8,Head_9,Head_10,Head_11,Head_12,Head_13,Head_14,Head_15,Head_16,Head_17,Head_18,Head_19,Head_20,Head_21,Head_22,Head_23,Head_24,Head_25,Head_26,Head_27
0,0.09918212890625,0.0182647705078125,0.089111328125,0.06317138671875,0.08319091796875,0.01068878173828125,0.0391845703125,0.04156494140625,0.030426025390625,0.05340576171875,0.055633544921875,0.0443115234375,0.041656494140625,0.051605224609375,0.13623046875,0.00025272369384765625,0.031341552734375,0.12890625,0.08624267578125,0.1412353515625,0.0272064208984375,0.037139892578125,0.04937744140625,0.039764404296875,0.0284881591796875,0.03466796875,0.0282440185546875,0.0290985107421875
1,0.06573486328125,0.0736083984375,0.08148193359375,0.0694580078125,0.0421142578125,0.05322265625,0.07122802734375,0.06439208984375,0.041900634765625,0.04827880859375,0.06524658203125,0.0506591796875,0.09527587890625,0.040985107421875,0.059112548828125,0.0748291015625,0.08343505859375,0.0712890625,0.045166015625,0.08612060546875,0.06573486328125,0.08154296875,0.06524658203125,0.1439208984375,0.09515380859375,0.09552001953125,0.06781005859375,0.09136962890625
2,0.04833984375,0.066650390625,0.0704345703125,0.055816650390625,0.038330078125,0.06494140625,0.0928955078125,0.08209228515625,0.08306884765625,0.07598876953125,0.06488037109375,0.06414794921875,0.0738525390625,0.1033935546875,0.1522216796875,0.096923828125,0.1644287109375,0.10369873046875,0.07965087890625,0.1080322265625,0.10137939453125,0.10992431640625,0.244140625,0.1162109375,0.149169921875,0.132080078125,0.0830078125,0.1275634765625
3,0.06732177734375,0.07568359375,0.0701904296875,0.08209228515625,0.052276611328125,0.070068359375,0.06964111328125,0.125732421875,0.07861328125,0.11578369140625,0.1492919921875,0.148681640625,0.1090087890625,0.126953125,0.121337890625,0.1263427734375,0.109619140625,0.1043701171875,0.08245849609375,0.1016845703125,0.11273193359375,0.10906982421875,0.1207275390625,0.10247802734375,0.11614990234375,0.10723876953125,0.1158447265625,0.1092529296875
4,0.09674072265625,0.0732421875,0.1925048828125,0.08465576171875,0.1864013671875,0.1343994140625,0.155517578125,0.002166748046875,0.03839111328125,0.1942138671875,0.00453948974609375,0.2364501953125,0.154296875,0.0019683837890625,0.0178070068359375,0.1917724609375,0.16259765625,0.1181640625,0.08343505859375,0.1329345703125,0.2117919921875,0.07672119140625,0.0210723876953125,0.06231689453125,0.05242919921875,0.12744140625,0.0634765625,0.01265716552734375
5,0.35791015625,0.1602783203125,0.06396484375,0.072509765625,0.169921875,0.2646484375,0.12939453125,0.2291259765625,0.2196044921875,0.1341552734375,0.3271484375,0.07855224609375,0.06414794921875,0.2705078125,0.05865478515625,0.061676025390625,0.08123779296875,0.08453369140625,0.1839599609375,0.03778076171875,0.129150390625,0.3583984375,0.233154296875,0.2252197265625,0.1409912109375,0.09149169921875,0.6904296875,0.27001953125
6,0.1005859375,0.06439208984375,0.23193359375,0.09136962890625,0.0290069580078125,0.09344482421875,0.068115234375,0.1923828125,0.0323486328125,0.28271484375,0.280029296875,0.1966552734375,0.08404541015625,0.169921875,0.267578125,0.1943359375,0.2113037109375,0.20166015625,0.359375,0.1475830078125,0.156494140625,0.033172607421875,0.1317138671875,0.271728515625,0.18896484375,0.0909423828125,0.144287109375,0.06903076171875
7,0.473388671875,0.48095703125,0.3828125,0.25634765625,0.138427734375,0.1641845703125,0.233642578125,0.16357421875,0.12237548828125,0.3740234375,0.3046875,0.15771484375,0.09521484375,0.203857421875,0.376220703125,0.155517578125,0.280517578125,0.257080078125,0.37744140625,0.239013671875,0.413330078125,0.1278076171875,0.1866455078125,0.137451171875,0.1243896484375,0.1268310546875,0.10992431640625,0.26513671875
8,0.392333984375,0.0743408203125,0.168701171875,0.20166015625,0.17333984375,0.33056640625,0.36181640625,0.2149658203125,0.368896484375,0.26318359375,0.20703125,0.259521484375,0.31298828125,0.251220703125,0.030364990234375,0.05633544921875,0.0157470703125,0.248046875,0.1634521484375,0.0274810791015625,0.1295166015625,0.298828125,0.302978515625,0.0133514404296875,0.26904296875,0.3876953125,0.28857421875,0.293701171875
9,0.54248046875,0.44775390625,0.399658203125,0.345703125,0.304443359375,0.5546875,0.0888671875,0.48828125,0.2122802734375,0.281982421875,0.271240234375,0.25537109375,0.360595703125,0.392333984375,0.306884765625,0.33203125,0.7509765625,0.324951171875,0.2919921875,0.363037109375,0.491943359375,0.23779296875,0.299560546875,0.318603515625,0.26953125,0.2469482421875,0.117431640625,0.5322265625
10,0.49609375,0.37109375,0.25341796875,0.193115234375,0.04827880859375,0.4482421875,0.13427734375,0.40380859375,0.277587890625,0.12298583984375,0.309326171875,0.43701171875,0.045379638671875,0.36083984375,0.3193359375,0.1544189453125,0.049102783203125,0.18701171875,0.20263671875,0.25927734375,0.1380615234375,0.25537109375,0.2359619140625,0.1251220703125,0.314208984375,0.1329345703125,0.2607421875,0.05718994140625
11,0.275390625,0.1055908203125,0.2342529296875,0.1246337890625,0.2646484375,0.238037109375,0.193603515625,0.22265625,0.1744384765625,0.43359375,0.25830078125,0.1513671875,0.12261962890625,0.76513671875,0.327880859375,0.2196044921875,0.2137451171875,0.2271728515625,0.2071533203125,0.1558837890625,0.266357421875,0.480224609375,0.47509765625,0.29443359375,0.436767578125,0.336669921875,0.284912109375,0.224609375
12,0.84130859375,0.39013671875,0.462158203125,0.213134765625,0.465087890625,0.10247802734375,0.30419921875,0.2744140625,0.34228515625,0.2139892578125,0.2161865234375,0.231201171875,0.2247314453125,0.341552734375,0.68017578125,0.2666015625,0.055816650390625,0.3828125,0.1390380859375,0.19287109375,0.1693115234375,0.0799560546875,0.34033203125,0.448974609375,0.63525390625,0.278564453125,0.435302734375,0.408447265625
13,0.32421875,0.5615234375,0.7412109375,0.370361328125,0.378173828125,0.396240234375,0.35888671875,0.2210693359375,0.1871337890625,0.229736328125,0.3037109375,0.3173828125,0.3779296875,0.259765625,0.490966796875,0.30029296875,0.297607421875,0.52978515625,0.57177734375,0.302490234375,0.332763671875,0.384033203125,0.73486328125,0.37744140625,0.44873046875,0.54345703125,0.4560546875,0.46435546875
14,0.04638671875,0.0701904296875,0.1385498046875,0.056488037109375,0.0011548995971679688,0.0009698867797851562,0.039215087890625,0.049713134765625,0.529296875,0.3115234375,0.35107421875,0.58837890625,0.38232421875,0.477294921875,0.453857421875,0.716796875,0.57373046875,0.4677734375,1.1513671875,0.6083984375,0.51953125,0.386474609375,0.349853515625,0.59033203125,0.454345703125,0.6796875,0.351806640625,0.338623046875
